3402,1989-05-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120031.jpg
3404,1996-05-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120033.jpg
3406,1996-06-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120035.jpg
3407,1996-07-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120036.jpg
3408,1993-08-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120037.jpg
3410,1996-06-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120039.jpg
3412,1993-04-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120041.jpg
3415,1989-07-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120047.jpg
3417,1989-06-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120049.jpg
3418,1996-11-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20120050.jpg
3431,1994-08-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130002.jpg
3432,1994-06-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130003.jpg
3433,1990-11-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130004.jpg
3434,1996-07-04,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130005.jpg
3437,1995-03-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130008.jpg
3442,1990-01-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130013.jpg
3443,1994-05-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130014.jpg
3448,1997-05-05,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130020.jpg
3451,1994-09-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130023.jpg
3454,1994-04-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130026.jpg
3460,1998-01-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130032.jpg
3461,1997-04-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130033.jpg
3464,1990-10-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130036.jpg
3465,1998-01-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130037.jpg
3466,1995-01-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130038.jpg
3467,1997-05-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130039.jpg
3468,1997-05-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130040.jpg
3469,1994-10-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130041.jpg
3474,1994-08-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130046.jpg
3476,1997-08-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130048.jpg
3477,1997-06-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130049.jpg
3478,1994-11-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130050.jpg
3482,1997-12-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130054.jpg
3483,1997-04-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130055.jpg
3485,1994-05-04,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130059.jpg
3493,1997-08-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130068.jpg
3494,1996-12-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130069.jpg
3496,1996-06-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130071.jpg
3498,1993-04-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130077.jpg
3500,1998-01-31,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20130079.jpg
3504,1991-07-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140002.jpg
3505,1996-02-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140003.jpg
3508,1995-12-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140006.jpg
3510,1995-07-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140008.jpg
3511,1995-06-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140009.jpg
3512,1996-03-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140010.jpg
3521,1991-11-05,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140019.jpg
3523,1995-04-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140021.jpg
3525,1995-06-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140023.jpg
3528,1998-07-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140026.jpg
3530,1995-10-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140028.jpg
3532,1991-12-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140030.jpg
3535,1991-07-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140033.jpg
3537,1995-10-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140035.jpg
3538,1998-07-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140036.jpg
3542,1998-06-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140040.jpg
3543,1998-11-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140041.jpg
3546,1998-07-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140044.jpg
3548,1995-04-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140046.jpg
3549,1995-12-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140047.jpg
3551,1998-08-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140049.jpg
3552,1998-08-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140050.jpg
3553,1998-04-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140051.jpg
3555,1998-09-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140053.jpg
3556,1998-06-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140054.jpg
3557,1995-12-31,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140055.jpg
3558,1995-02-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140056.jpg
3560,1998-06-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140058.jpg
3562,1999-02-05,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140060.jpg
3563,1998-04-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140061.jpg
3564,1998-07-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140062.jpg
3566,1995-06-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140065.jpg
3567,1998-07-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140066.jpg
3568,1998-07-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140067.jpg
3570,1991-08-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140069.jpg
3578,1995-04-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140078.jpg
3580,1996-10-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140081.jpg
3582,1996-08-05,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140083.jpg
3583,1996-10-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140084.jpg
3586,1996-08-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140087.jpg
3587,1998-02-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20140088.jpg
3590,1992-11-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150001.jpg
3592,1997-02-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150003.jpg
3594,1992-04-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150005.jpg
3597,1993-02-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150008.jpg
3600,1996-04-04,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150011.jpg
3609,2000-03-31,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150021.jpg
3610,1999-07-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150022.jpg
3611,1993-02-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150023.jpg
3614,1996-09-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150026.jpg
3615,2000-01-31,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150027.jpg
3616,1992-06-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150028.jpg
3617,1999-08-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150029.jpg
3618,1999-11-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150030.jpg
3620,1992-12-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150032.jpg
3621,1999-07-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150033.jpg
3622,1996-04-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150034.jpg
3627,1999-06-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150039.jpg
3630,1992-07-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150042.jpg
3631,2000-03-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150043.jpg
3632,1999-08-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150044.jpg
3643,1994-05-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150055.jpg
3644,2000-03-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150058.jpg
3645,1997-02-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150059.jpg
3646,1993-01-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150060.jpg
3648,1999-07-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150062.jpg
3650,1999-11-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150064.jpg
3654,1996-05-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150071.jpg
3657,1992-12-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150075.jpg
3661,1997-11-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150081.jpg
3662,1996-09-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150082.jpg
3663,1998-09-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20150083.jpg
3664,1997-07-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160001.jpg
3665,1992-12-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160002.jpg
3666,1997-12-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160003.jpg
3670,1993-07-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160007.jpg
3673,1993-11-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160010.jpg
3674,1998-03-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160011.jpg
3675,1997-05-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160012.jpg
3676,1993-05-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160013.jpg
3677,2000-06-04,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160014.jpg
3680,2000-11-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160017.jpg
3682,1994-03-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160019.jpg
3683,1993-09-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160020.jpg
3685,1998-02-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160022.jpg
3686,2000-06-04,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160023.jpg
3688,1998-02-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160025.jpg
3689,1997-07-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160026.jpg
3690,1998-01-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160027.jpg
3694,2000-08-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160031.jpg
3696,1999-08-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160033.jpg
3697,1998-03-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160034.jpg
3698,2000-06-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160035.jpg
3701,1998-08-04,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160038.jpg
3705,2000-04-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160042.jpg
3707,1997-04-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160044.jpg
3708,1998-02-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160045.jpg
3710,1994-05-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160047.jpg
3711,1993-05-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160048.jpg
3712,1994-02-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160049.jpg
3714,2000-10-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160051.jpg
3717,1997-10-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160054.jpg
3718,2000-05-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160055.jpg
3719,2000-04-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160056.jpg
3724,2000-07-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160063.jpg
3727,2000-04-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160066.jpg
3729,1993-09-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160068.jpg
3731,2000-02-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160070.jpg
3733,1993-06-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160072.jpg
3734,1997-02-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160073.jpg
3735,1996-03-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160074.jpg
3736,2000-07-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160075.jpg
3737,1998-02-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160076.jpg
3739,2001-01-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160078.jpg
3742,1996-07-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160081.jpg
3743,1996-08-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160082.jpg
3744,1998-07-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160083.jpg
3746,1999-01-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160085.jpg
3748,1998-11-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20160087.jpg
3753,1993-10-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170002.jpg
3754,1999-01-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170003.jpg
3756,1998-09-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170005.jpg
3758,1998-06-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170007.jpg
3760,1992-06-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170010.jpg
3761,1994-12-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170011.jpg
3762,1995-03-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170012.jpg
3763,1999-01-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170013.jpg
3764,1998-06-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170014.jpg
3765,2001-12-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170015.jpg
3766,1994-08-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170016.jpg
3769,1998-11-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170019.jpg
3770,1994-05-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170020.jpg
3772,2001-08-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170022.jpg
3775,2002-01-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170025.jpg
3776,2001-04-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170026.jpg
3779,2001-08-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170029.jpg
3780,2001-07-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170030.jpg
3782,1998-08-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170032.jpg
3784,1998-12-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170034.jpg
3786,1999-12-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170036.jpg
3789,2001-12-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170039.jpg
3791,2001-09-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170041.jpg
3793,2001-07-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170043.jpg
3794,2001-07-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170044.jpg
3795,1998-04-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170045.jpg
3796,2001-05-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170046.jpg
3797,1994-04-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170047.jpg
3799,2001-11-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170049.jpg
3800,2001-02-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170050.jpg
3802,2001-05-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170052.jpg
3803,1994-10-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170053.jpg
3804,2001-07-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170054.jpg
3805,2001-04-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170055.jpg
3807,1995-08-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170057.jpg
3809,2002-02-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170059.jpg
3810,2002-03-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170060.jpg
3812,2001-05-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170062.jpg
3816,1994-07-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170069.jpg
3817,1998-11-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170070.jpg
3818,1994-12-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170071.jpg
3823,1994-08-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170077.jpg
3826,1998-07-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170080.jpg
3827,1998-09-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170081.jpg
3828,2001-09-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170082.jpg
3829,2000-07-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170083.jpg
3837,1999-10-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170091.jpg
3839,1999-10-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170093.jpg
3840,1999-08-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170094.jpg
3842,1999-05-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20170096.jpg
3843,1999-05-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180001.jpg
3844,2000-02-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180002.jpg
3846,1999-05-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180004.jpg
3847,1999-11-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180005.jpg
3848,1995-10-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180006.jpg
3849,1999-11-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180007.jpg
3852,2002-06-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180010.jpg
3853,2000-01-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180011.jpg
3854,2000-01-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180012.jpg
3856,1999-11-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180014.jpg
3857,2002-04-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180015.jpg
3859,2003-01-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180017.jpg
3860,2002-10-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180018.jpg
3861,1995-05-05,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180019.jpg
3863,2002-05-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180021.jpg
3864,1999-12-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180022.jpg
3865,2002-06-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180023.jpg
3866,1995-04-04,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180024.jpg
3867,2000-04-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180025.jpg
3868,2002-12-14,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180026.jpg
3869,2002-11-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180027.jpg
3870,2000-01-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180028.jpg
3871,2002-10-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180029.jpg
3872,2003-01-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180030.jpg
3873,2002-11-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180031.jpg
3875,1995-06-22,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180033.jpg
3876,2003-01-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180034.jpg
3877,1999-10-10,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180035.jpg
3878,2003-03-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180036.jpg
3879,2002-09-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180037.jpg
3880,2002-10-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180038.jpg
3881,2002-06-15,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180039.jpg
3882,2002-08-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180040.jpg
3884,2002-07-29,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180042.jpg
3886,1999-10-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180044.jpg
3889,2002-06-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180047.jpg
3890,1999-01-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180048.jpg
3891,2002-09-19,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180049.jpg
3895,2003-02-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180055.jpg
3897,1999-04-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180057.jpg
3898,2001-09-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180058.jpg
3900,1998-11-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180060.jpg
3901,2001-08-17,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180061.jpg
3902,2001-04-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180062.jpg
3903,1998-08-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180063.jpg
3906,2002-01-24,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180066.jpg
3907,1999-03-02,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180068.jpg
3908,2002-04-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180069.jpg
3909,2002-09-16,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180070.jpg
3910,2000-01-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180071.jpg
3914,2000-08-20,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180075.jpg
3915,2001-03-06,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20180076.jpg
3916,2001-01-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190001.jpg
3917,2000-08-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190002.jpg
3918,2001-03-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190003.jpg
3919,2000-08-09,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190004.jpg
3921,2000-05-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190006.jpg
3922,2001-01-11,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190007.jpg
3923,2000-12-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190008.jpg
3924,2000-08-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190009.jpg
3925,2000-07-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190010.jpg
3926,2003-11-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190013.jpg
3927,2003-08-01,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190014.jpg
3928,2001-02-07,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190015.jpg
3930,2000-05-18,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190017.jpg
3931,2003-04-03,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190018.jpg
3932,2000-07-08,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190019.jpg
3933,1996-08-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190020.jpg
3935,2000-05-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190022.jpg
3936,2000-04-25,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190023.jpg
3937,2000-09-30,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190024.jpg
3939,2000-11-12,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190026.jpg
3940,2003-11-28,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190027.jpg
3941,2004-01-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190028.jpg
3942,2003-04-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190029.jpg
3943,2000-05-27,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190030.jpg
3944,2004-02-13,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190031.jpg
3945,2003-07-23,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190032.jpg
3946,2003-08-04,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190033.jpg
3947,2003-05-21,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190034.jpg
3948,1999-03-26,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190035.jpg
3949,2001-01-04,https://www.sumo.or.jp/img/sumo_data/rikishi/270x474/20190036.jpg
